fid,name,type,prefab,worldX,worldY,locationID,terrainX,terrainY,region,gisX,gixY,rotYaxis,climate,color,sink,heightOffset
73595,Rocks,1,WOD_Rocks_Round_Brown_Small_05,316,428,3164342819,43,19,Myrkwasa,316.3359375,-428.8515625,83,Desert,Brown,0.5,
73596,Rocks,1,WOD_Rocks_Round_Brown_Small_06,249,441,24925441106,25,106,Myrkwasa,249.1953125,-441.171875,-64,Subtropical,Brown,0.5,
73597,Rocks,1,WOD_Rocks_Round_Brown_Small_07,312,422,3128642244,86,44,Myrkwasa,312.671875,-422.65625,90,Subtropical,Brown,0.5,
73598,Rocks,1,WOD_Rocks_Round_Brown_Small_08,301,399,3012739959,27,59,Myrkwasa,301.2109375,-399.5390625,-166,Subtropical,Brown,0.5,
73599,Rocks,1,WOD_Rocks_Round_Brown_Small_09,305,410,3052841043,28,43,Myrkwasa,305.21875,-410.6640625,74,Subtropical,Brown,0.5,
73600,Rocks,1,WOD_Rocks_Round_Brown_Small_10,331,420,33110242035,102,35,Myrkwasa,331.796875,-420.7265625,16,Desert,Brown,0.5,
73601,Rocks,1,WOD_Rocks_Round_Brown_Medium_01,255,431,2557643152,76,52,Myrkwasa,255.59375,-431.59375,-123,Subtropical,Brown,0.5,
73602,Rocks,1,WOD_Rocks_Round_Brown_Medium_03,295,403,2951940341,19,41,Myrkwasa,295.1484375,-403.6796875,74,Subtropical,Brown,0.5,
73603,Rocks,1,WOD_Rocks_Round_Brown_Medium_04,281,403,281126403107,126,107,Myrkwasa,281.984375,-403.1640625,-180,Subtropical,Brown,0.5,
73605,Rocks,1,WOD_Rocks_Round_Brown_Medium_06,270,442,27010944281,109,81,Myrkwasa,270.8515625,-442.3671875,163,Subtropical,Brown,0.5,
73606,Rocks,1,WOD_Rocks_Round_Brown_Medium_07,298,401,29821401109,21,109,Myrkwasa,298.1640625,-401.1484375,153,Subtropical,Brown,0.5,
73607,Rocks,1,WOD_Rocks_Round_Brown_Medium_08,249,445,24906445123,6,123,Myrkwasa,249.046875,-445.0390625,-171,Subtropical,Brown,0.5,
73608,Rocks,1,WOD_Rocks_Round_Brown_Medium_09,305,437,305117437122,117,122,Myrkwasa,305.9140625,-437.046875,102,Desert,Brown,0.5,
73609,Rocks,1,WOD_Rocks_Round_Brown_Medium_11,309,426,3094742665,47,65,Myrkwasa,309.3671875,-426.4921875,107,Desert,Brown,0.5,
73610,Rocks,1,WOD_Rocks_Round_Brown_Medium_12,283,437,283104437126,104,126,Myrkwasa,283.8125,-437.015625,157,Subtropical,Brown,0.5,
73611,Rocks,1,WOD_Rocks_Round_Brown_Large_02,277,408,277114408101,114,101,Myrkwasa,277.890625,-408.2109375,27,Subtropical,Brown,0.5,
73612,Rocks,1,WOD_Rocks_Round_Brown_Large_03,316,432,3164543294,45,94,Myrkwasa,316.3515625,-432.265625,-32,Desert,Brown,0.5,
73613,Rocks,1,WOD_Rocks_Round_Brown_Large_04,301,401,3012140179,21,79,Myrkwasa,301.1640625,-401.3828125,96,Subtropical,Brown,0.5,
73614,Rocks,1,WOD_Rocks_Round_Brown_Large_05,268,432,26810343228,103,28,Myrkwasa,268.8046875,-432.78125,129,Subtropical,Brown,0.5,
73615,Rocks,1,WOD_Rocks_Round_Brown_Large_07,287,433,2873943375,39,75,Myrkwasa,287.3046875,-433.4140625,114,Subtropical,Brown,0.5,
73616,Rocks,1,WOD_Rocks_Round_Brown_Large_08,304,418,3043241886,32,86,Myrkwasa,304.25,-418.328125,88,Subtropical,Brown,0.5,
73617,Rocks,1,WOD_Rocks_Round_Brown_Large_09,277,415,2774641510,46,10,Myrkwasa,277.359375,-415.921875,124,Subtropical,Brown,0.5,
73618,Rocks,1,WOD_Rocks_Round_Brown_Small_01,324,419,324100419106,100,106,Myrkwasa,324.78125,-419.171875,-99,Subtropical,Brown,0.5,
73619,Rocks,1,WOD_Rocks_Round_Brown_Small_02,261,433,26111443311,114,11,Myrkwasa,261.890625,-433.9140625,-36,Subtropical,Brown,0.5,
73620,Rocks,1,WOD_Rocks_Round_Brown_Small_03,303,408,3032540839,25,39,Myrkwasa,303.1953125,-408.6953125,-67,Subtropical,Brown,0.5,
73621,Rocks,1,WOD_Rocks_Round_Brown_Small_04,268,438,268115438107,115,107,Myrkwasa,268.8984375,-438.1640625,100,Subtropical,Brown,0.5,
73622,Rocks,1,WOD_Rocks_Round_Brown_Small_05,295,433,2950143382,1,82,Myrkwasa,295.0078125,-433.359375,129,Desert,Brown,0.5,
73623,Rocks,1,WOD_Rocks_Round_Brown_Small_06,283,421,2839642128,96,28,Myrkwasa,283.75,-421.78125,-169,Subtropical,Brown,0.5,
73624,Rocks,1,WOD_Rocks_Round_Brown_Small_07,326,410,3264941081,49,81,Myrkwasa,326.3828125,-410.3671875,-94,Subtropical,Brown,0.5,
73625,Rocks,1,WOD_Rocks_Round_Brown_Small_08,300,441,3000744160,7,60,Myrkwasa,300.0546875,-441.53125,140,Desert,Brown,0.5,
73626,Rocks,1,WOD_Rocks_Round_Brown_Small_09,254,450,2543545077,35,77,Myrkwasa,254.2734375,-450.3984375,-60,Subtropical,Brown,0.5,
73627,Rocks,1,WOD_Rocks_Round_Brown_Small_10,291,438,2913743876,37,76,Myrkwasa,291.2890625,-438.40625,148,Desert,Brown,0.5,
73628,Rocks,1,WOD_Rocks_Round_Brown_Medium_01,304,422,30412542256,125,56,Myrkwasa,304.9765625,-422.5625,179,Subtropical,Brown,0.5,
73629,Rocks,1,WOD_Rocks_Round_Brown_Medium_02,280,421,28011142147,111,47,Myrkwasa,280.8671875,-421.6328125,-55,Subtropical,Brown,0.5,
73630,Rocks,1,WOD_Rocks_Round_Brown_Medium_04,266,444,2669644475,96,75,Myrkwasa,266.75,-444.4140625,110,Subtropical,Brown,0.5,
73631,Rocks,1,WOD_Rocks_Round_Brown_Medium_05,280,430,2806143074,61,74,Myrkwasa,280.4765625,-430.421875,-156,Subtropical,Brown,0.5,
73632,Rocks,1,WOD_Rocks_Round_Brown_Medium_06,297,416,29712841609,128,9,Myrkwasa,298.0,-416.9296875,133,Subtropical,Brown,0.5,
73633,Rocks,1,WOD_Rocks_Round_Brown_Medium_07,293,406,29377406106,77,106,Myrkwasa,293.6015625,-406.171875,82,Subtropical,Brown,0.5,
73634,Rocks,1,WOD_Rocks_Round_Brown_Medium_08,332,421,33266421103,66,103,Myrkwasa,332.515625,-421.1953125,65,Desert,Brown,0.5,
73635,Rocks,1,WOD_Rocks_Round_Brown_Medium_09,270,410,27067410101,67,101,Myrkwasa,270.5234375,-410.2109375,42,Subtropical,Brown,0.5,
73636,Rocks,1,WOD_Rocks_Round_Brown_Medium_10,264,423,26411442379,114,79,Myrkwasa,264.890625,-423.3828125,-157,Subtropical,Brown,0.5,
73637,Rocks,1,WOD_Rocks_Round_Brown_Medium_11,254,440,254115440112,115,112,Myrkwasa,254.8984375,-440.125,-82,Subtropical,Brown,0.5,
73638,Rocks,1,WOD_Rocks_Round_Brown_Medium_12,314,427,3148242796,82,96,Myrkwasa,314.640625,-427.25,47,Desert,Brown,0.5,
73639,Rocks,1,WOD_Rocks_Round_Brown_Large_01,271,426,2713542669,35,69,Myrkwasa,271.2734375,-426.4609375,12,Subtropical,Brown,0.5,
73640,Rocks,1,WOD_Rocks_Round_Brown_Large_02,287,432,28718432127,18,127,Myrkwasa,287.140625,-432.0078125,51,Subtropical,Brown,0.5,
73641,Rocks,1,WOD_Rocks_Round_Brown_Large_03,302,428,3029342833,93,33,Myrkwasa,302.7265625,-428.7421875,-133,Desert,Brown,0.5,
73642,Rocks,1,WOD_Rocks_Round_Brown_Large_04,255,451,2551845182,18,82,Myrkwasa,255.140625,-451.359375,77,Subtropical,Brown,0.5,
73643,Rocks,1,WOD_Rocks_Round_Brown_Large_05,285,433,28587433122,87,122,Myrkwasa,285.6796875,-433.046875,-166,Subtropical,Brown,0.5,
73644,Rocks,1,WOD_Rocks_Round_Brown_Large_06,284,422,28406422111,6,111,Myrkwasa,284.046875,-422.1328125,-144,Subtropical,Brown,0.5,
73645,Rocks,1,WOD_Rocks_Round_Brown_Large_07,275,441,2757044144,70,44,Myrkwasa,275.546875,-441.65625,-172,Subtropical,Brown,0.5,
73646,Rocks,1,WOD_Rocks_Round_Brown_Large_08,261,438,26147438111,47,111,Myrkwasa,261.3671875,-438.1328125,-169,Subtropical,Brown,0.5,
73647,Rocks,1,WOD_Rocks_Round_Brown_Small_02,256,441,2563144126,31,26,Myrkwasa,256.2421875,-441.796875,-110,Subtropical,Brown,0.5,
73648,Rocks,1,WOD_Rocks_Round_Brown_Small_04,265,441,2654344143,43,43,Myrkwasa,265.3359375,-441.6640625,-51,Subtropical,Brown,0.5,
73649,Rocks,1,WOD_Rocks_Round_Brown_Small_05,295,399,29511839935,118,35,Myrkwasa,295.921875,-399.7265625,-107,Subtropical,Brown,0.5,
73650,Rocks,1,WOD_Rocks_Round_Brown_Small_06,336,415,3367341594,73,94,Myrkwasa,336.5703125,-415.265625,99,Subtropical,Brown,0.5,
73651,Rocks,1,WOD_Rocks_Round_Brown_Small_07,270,414,2705141435,51,35,Myrkwasa,270.3984375,-414.7265625,-42,Subtropical,Brown,0.5,
73652,Rocks,1,WOD_Rocks_Round_Brown_Small_09,317,430,31794430107,94,107,Myrkwasa,317.734375,-430.1640625,84,Desert,Brown,0.5,
73654,Rocks,1,WOD_Rocks_Round_Brown_Medium_01,247,449,2478644907,86,7,Myrkwasa,247.671875,-449.9453125,-69,Subtropical,Brown,0.5,
73655,Rocks,1,WOD_Rocks_Round_Brown_Medium_06,306,402,3060340278,3,78,Myrkwasa,306.0234375,-402.390625,-21,Subtropical,Brown,0.5,
73656,Rocks,1,WOD_Rocks_Round_Brown_Medium_07,285,433,28511943323,119,23,Myrkwasa,285.9296875,-433.8203125,157,Subtropical,Brown,0.5,
73657,Rocks,1,WOD_Rocks_Round_Brown_Medium_09,259,422,2590442255,4,55,Myrkwasa,259.03125,-422.5703125,-118,Subtropical,Brown,0.5,
73658,Rocks,1,WOD_Rocks_Round_Brown_Medium_10,334,408,33452408105,52,105,Myrkwasa,334.40625,-408.1796875,-82,Subtropical,Brown,0.5,
73659,Rocks,1,WOD_Rocks_Round_Brown_Medium_11,317,424,31769424125,69,125,Myrkwasa,317.5390625,-424.0234375,-170,Subtropical,Brown,0.5,
73660,Rocks,1,WOD_Rocks_Round_Brown_Medium_12,286,420,2865242044,52,44,Myrkwasa,286.40625,-420.65625,29,Subtropical,Brown,0.5,
73661,Rocks,1,WOD_Rocks_Round_Brown_Large_01,303,406,30359406118,59,118,Myrkwasa,303.4609375,-406.078125,-47,Subtropical,Brown,0.5,
73662,Rocks,1,WOD_Rocks_Round_Brown_Large_05,295,412,29511041227,110,27,Myrkwasa,295.859375,-412.7890625,134,Subtropical,Brown,0.5,
73663,Rocks,1,WOD_Rocks_Round_Brown_Large_06,278,408,2787140833,71,33,Myrkwasa,278.5546875,-408.7421875,-105,Subtropical,Brown,0.5,
73664,Rocks,1,WOD_Rocks_Round_Brown_Large_08,309,416,30912141645,121,45,Myrkwasa,309.9453125,-416.6484375,33,Subtropical,Brown,0.5,
73665,Rocks,1,WOD_Rocks_Round_Brown_Large_09,258,445,2583444547,34,47,Myrkwasa,258.265625,-445.6328125,-130,Subtropical,Brown,0.5,
73666,Rocks,1,WOD_Rocks_Round_Brown_Small_01,335,419,33551419108,51,108,Myrkwasa,335.3984375,-419.15625,93,Desert,Brown,0.5,
73667,Rocks,1,WOD_Rocks_Round_Brown_Small_02,308,394,30811439443,114,43,Myrkwasa,308.890625,-394.6640625,-128,Subtropical,Brown,0.5,
73668,Rocks,1,WOD_Rocks_Round_Brown_Small_03,295,407,29513407102,13,102,Myrkwasa,295.1015625,-407.203125,124,Subtropical,Brown,0.5,
73669,Rocks,1,WOD_Rocks_Round_Brown_Small_04,287,403,2879840337,98,37,Myrkwasa,287.765625,-403.7109375,-152,Subtropical,Brown,0.5,
73670,Rocks,1,WOD_Rocks_Round_Brown_Small_05,254,447,2541144745,11,45,Myrkwasa,254.0859375,-447.6484375,142,Subtropical,Brown,0.5,
73671,Rocks,1,WOD_Rocks_Round_Brown_Small_06,263,419,26385419122,85,122,Myrkwasa,263.6640625,-419.046875,-86,Subtropical,Brown,0.5,
73672,Rocks,1,WOD_Rocks_Round_Brown_Small_07,317,409,3177140978,71,78,Myrkwasa,317.5546875,-409.390625,-54,Subtropical,Brown,0.5,
73673,Rocks,1,WOD_Rocks_Round_Brown_Small_08,285,418,28512341827,123,27,Myrkwasa,285.9609375,-418.7890625,98,Subtropical,Brown,0.5,
73674,Rocks,1,WOD_Rocks_Round_Brown_Small_09,269,439,2695243954,52,54,Myrkwasa,269.40625,-439.578125,21,Subtropical,Brown,0.5,
73675,Rocks,1,WOD_Rocks_Round_Brown_Small_10,277,436,27730436110,30,110,Myrkwasa,277.234375,-436.140625,3,Subtropical,Brown,0.5,
73676,Rocks,1,WOD_Rocks_Round_Brown_Medium_01,291,422,29121422116,21,116,Myrkwasa,291.1640625,-422.09375,-172,Subtropical,Brown,0.5,
73677,Rocks,1,WOD_Rocks_Round_Brown_Medium_02,299,443,29911544319,115,19,Myrkwasa,299.8984375,-443.8515625,-108,Desert,Brown,0.5,
73678,Rocks,1,WOD_Rocks_Round_Brown_Medium_03,306,400,3066240013,62,13,Myrkwasa,306.484375,-400.8984375,75,Subtropical,Brown,0.5,
73679,Rocks,1,WOD_Rocks_Round_Brown_Medium_04,289,430,2898243033,82,33,Myrkwasa,289.640625,-430.7421875,165,Subtropical,Brown,0.5,
73680,Rocks,1,WOD_Rocks_Round_Brown_Medium_05,303,432,30311743293,117,93,Myrkwasa,303.9140625,-432.2734375,120,Desert,Brown,0.5,
73681,Rocks,1,WOD_Rocks_Round_Brown_Medium_06,323,412,32310741285,107,85,Myrkwasa,323.8359375,-412.3359375,-132,Subtropical,Brown,0.5,
73682,Rocks,1,WOD_Rocks_Round_Brown_Medium_07,308,425,3087442507,74,7,Myrkwasa,308.578125,-425.9453125,28,Desert,Brown,0.5,
73683,Rocks,1,WOD_Rocks_Round_Brown_Medium_08,277,425,2778042565,80,65,Myrkwasa,277.625,-425.4921875,-15,Subtropical,Brown,0.5,
73684,Rocks,1,WOD_Rocks_Round_Brown_Medium_09,302,414,3020541440,5,40,Myrkwasa,302.0390625,-414.6875,91,Subtropical,Brown,0.5,
73685,Rocks,1,WOD_Rocks_Round_Brown_Medium_11,289,414,2896041466,60,66,Myrkwasa,289.46875,-414.484375,132,Subtropical,Brown,0.5,
73686,Rocks,1,WOD_Rocks_Round_Brown_Medium_12,282,430,2821443018,14,18,Myrkwasa,282.109375,-430.859375,78,Subtropical,Brown,0.5,
73687,Rocks,1,WOD_Rocks_Round_Brown_Large_01,339,414,3390341451,3,51,Myrkwasa,339.0234375,-414.6015625,-5,Subtropical,Brown,0.5,
73688,Rocks,1,WOD_Rocks_Round_Brown_Large_05,336,415,3364641504,46,4,Myrkwasa,336.359375,-415.96875,6,Subtropical,Brown,0.5,
73689,Rocks,1,WOD_Rocks_Round_Brown_Large_06,260,423,26012342339,123,39,Myrkwasa,260.9609375,-423.6953125,-97,Subtropical,Brown,0.5,
73690,Rocks,1,WOD_Rocks_Round_Brown_Large_08,302,429,3020542987,5,87,Myrkwasa,302.0390625,-429.3203125,65,Desert,Brown,0.5,
73691,Rocks,1,WOD_Rocks_Round_Brown_Large_09,316,406,3168840634,88,34,Myrkwasa,316.6875,-406.734375,-22,Subtropical,Brown,0.5,
73692,Rocks,1,WOD_Rocks_Round_Brown_Small_01,257,430,2577643098,76,98,Myrkwasa,257.59375,-430.234375,130,Subtropical,Brown,0.5,
73693,Rocks,1,WOD_Rocks_Round_Brown_Small_02,260,425,2602742509,27,9,Myrkwasa,260.2109375,-425.9296875,139,Subtropical,Brown,0.5,
73694,Rocks,1,WOD_Rocks_Round_Brown_Small_03,299,437,29917437124,17,124,Myrkwasa,299.1328125,-437.03125,-67,Desert,Brown,0.5,
73695,Rocks,1,WOD_Rocks_Round_Brown_Small_04,271,428,2712542871,25,71,Myrkwasa,271.1953125,-428.4453125,-160,Subtropical,Brown,0.5,
73696,Rocks,1,WOD_Rocks_Round_Brown_Small_05,306,423,30612442363,124,63,Myrkwasa,306.96875,-423.5078125,-54,Subtropical,Brown,0.5,
73697,Rocks,1,WOD_Rocks_Round_Brown_Small_06,283,423,28342423114,42,114,Myrkwasa,283.328125,-423.109375,-93,Subtropical,Brown,0.5,
73698,Rocks,1,WOD_Rocks_Round_Brown_Small_07,319,407,31959407100,59,100,Myrkwasa,319.4609375,-407.21875,-34,Subtropical,Brown,0.5,
73699,Rocks,1,WOD_Rocks_Round_Brown_Small_08,315,416,315122416101,122,101,Myrkwasa,315.953125,-416.2109375,138,Subtropical,Brown,0.5,
73700,Rocks,1,WOD_Rocks_Round_Brown_Small_09,251,431,2515343148,53,48,Myrkwasa,251.4140625,-431.625,-131,Subtropical,Brown,0.5,
73701,Rocks,1,WOD_Rocks_Round_Brown_Small_10,246,449,24611944949,119,49,Myrkwasa,246.9296875,-449.6171875,-41,Subtropical,Brown,0.5,
73702,Rocks,1,WOD_Rocks_Round_Brown_Medium_01,327,412,3273541266,35,66,Myrkwasa,327.2734375,-412.484375,29,Subtropical,Brown,0.5,
73703,Rocks,1,WOD_Rocks_Round_Brown_Medium_02,254,434,25454434114,54,114,Myrkwasa,254.421875,-434.109375,-153,Subtropical,Brown,0.5,
73704,Rocks,1,WOD_Rocks_Round_Brown_Medium_04,260,443,26043443105,43,105,Myrkwasa,260.3359375,-443.1796875,17,Subtropical,Brown,0.5,
73705,Rocks,1,WOD_Rocks_Round_Brown_Medium_05,293,400,2932840018,28,18,Myrkwasa,293.21875,-400.859375,57,Subtropical,Brown,0.5,
73707,Rocks,1,WOD_Rocks_Round_Brown_Medium_07,332,409,33212440905,124,5,Myrkwasa,332.96875,-409.9609375,157,Subtropical,Brown,0.5,
73708,Rocks,1,WOD_Rocks_Round_Brown_Medium_08,322,409,3226740974,67,74,Myrkwasa,322.5234375,-409.421875,-7,Subtropical,Brown,0.5,
73709,Rocks,1,WOD_Rocks_Round_Brown_Medium_10,282,417,2821841734,18,34,Myrkwasa,282.140625,-417.734375,177,Subtropical,Brown,0.5,
73710,Rocks,1,WOD_Rocks_Round_Brown_Medium_11,271,433,27110843384,108,84,Myrkwasa,271.84375,-433.34375,-104,Subtropical,Brown,0.5,
73711,Rocks,1,WOD_Rocks_Round_Brown_Medium_12,261,426,26145426103,45,103,Myrkwasa,261.3515625,-426.1953125,-137,Subtropical,Brown,0.5,
73713,Rocks,1,WOD_Rocks_Round_Brown_Large_02,304,396,30475396128,75,128,Myrkwasa,304.5859375,-396.0,11,Subtropical,Brown,0.5,
73714,Rocks,1,WOD_Rocks_Round_Brown_Large_03,313,428,3138542899,85,99,Myrkwasa,313.6640625,-428.2265625,-107,Desert,Brown,0.5,
73715,Rocks,1,WOD_Rocks_Round_Brown_Large_04,273,431,27312843151,128,51,Myrkwasa,274.0,-431.6015625,59,Subtropical,Brown,0.5,
73716,Rocks,1,WOD_Rocks_Round_Brown_Large_06,276,417,2767441757,74,57,Myrkwasa,276.578125,-417.5546875,-126,Subtropical,Brown,0.5,
73717,Rocks,1,WOD_Rocks_Round_Brown_Large_07,303,419,3031541959,15,59,Myrkwasa,303.1171875,-419.5390625,-81,Subtropical,Brown,0.5,
73718,Rocks,1,WOD_Rocks_Round_Brown_Large_08,307,432,3071643232,16,32,Myrkwasa,307.125,-432.75,45,Desert,Brown,0.5,
73719,Rocks,1,WOD_Rocks_Round_Brown_Large_09,259,446,2599344626,93,26,Myrkwasa,259.7265625,-446.796875,-70,Subtropical,Brown,0.5,
73720,Rocks,1,WOD_Rocks_Round_Brown_Small_01,252,439,2521643959,16,59,Myrkwasa,252.125,-439.5390625,23,Subtropical,Brown,0.5,
73721,Rocks,1,WOD_Rocks_Round_Brown_Small_02,290,415,2906441545,64,45,Myrkwasa,290.5,-415.6484375,110,Subtropical,Brown,0.5,
73722,Rocks,1,WOD_Rocks_Round_Brown_Small_03,306,426,3068542674,85,74,Myrkwasa,306.6640625,-426.421875,-90,Desert,Brown,0.5,
73723,Rocks,1,WOD_Rocks_Round_Brown_Small_04,253,451,2536245159,62,59,Myrkwasa,253.484375,-451.5390625,19,Subtropical,Brown,0.5,
73724,Rocks,1,WOD_Rocks_Round_Brown_Small_05,316,407,3164640713,46,13,Myrkwasa,316.359375,-407.8984375,-91,Subtropical,Brown,0.5,
73725,Rocks,1,WOD_Rocks_Round_Brown_Small_06,271,433,27160433124,60,124,Myrkwasa,271.46875,-433.03125,179,Subtropical,Brown,0.5,
73726,Rocks,1,WOD_Rocks_Round_Brown_Small_08,308,404,30812640431,126,31,Myrkwasa,308.984375,-404.7578125,7,Subtropical,Brown,0.5,
73727,Rocks,1,WOD_Rocks_Round_Brown_Small_09,340,415,3400141516,1,16,Myrkwasa,340.0078125,-415.875,-79,Subtropical,Brown,0.5,
73728,Rocks,1,WOD_Rocks_Round_Brown_Small_10,273,432,2737343279,73,79,Myrkwasa,273.5703125,-432.3828125,-142,Subtropical,Brown,0.5,
73729,Rocks,1,WOD_Rocks_Round_Brown_Medium_01,271,444,2717644466,76,66,Myrkwasa,271.59375,-444.484375,90,Subtropical,Brown,0.5,
73731,Rocks,1,WOD_Rocks_Round_Brown_Medium_03,305,401,30566401114,66,114,Myrkwasa,305.515625,-401.109375,-93,Subtropical,Brown,0.5,
73732,Rocks,1,WOD_Rocks_Round_Brown_Medium_05,323,410,3233641032,36,32,Myrkwasa,323.28125,-410.75,-112,Subtropical,Brown,0.5,
73733,Rocks,1,WOD_Rocks_Round_Brown_Medium_07,317,408,3178240802,82,2,Myrkwasa,317.640625,-408.984375,40,Subtropical,Brown,0.5,
73734,Rocks,1,WOD_Rocks_Round_Brown_Medium_08,300,397,30029397106,29,106,Myrkwasa,300.2265625,-397.171875,-104,Subtropical,Brown,0.5,
73737,Rocks,1,WOD_Rocks_Round_Brown_Large_01,265,428,26546428113,46,113,Myrkwasa,265.359375,-428.1171875,-47,Subtropical,Brown,0.5,
73738,Rocks,1,WOD_Rocks_Round_Brown_Large_02,253,437,2534043754,40,54,Myrkwasa,253.3125,-437.578125,134,Subtropical,Brown,0.5,
73739,Rocks,1,WOD_Rocks_Round_Brown_Large_03,268,443,2682144381,21,81,Myrkwasa,268.1640625,-443.3671875,166,Subtropical,Brown,0.5,
73740,Rocks,1,WOD_Rocks_Round_Brown_Large_04,250,447,2504044733,40,33,Myrkwasa,250.3125,-447.7421875,-145,Subtropical,Brown,0.5,
73741,Rocks,1,WOD_Rocks_Round_Brown_Large_05,314,411,31453411109,53,109,Myrkwasa,314.4140625,-411.1484375,-175,Subtropical,Brown,0.5,
73742,Rocks,1,WOD_Rocks_Round_Brown_Large_06,246,440,2467544036,75,36,Myrkwasa,246.5859375,-440.71875,-18,Subtropical,Brown,0.5,
73743,Rocks,1,WOD_Rocks_Round_Brown_Large_08,299,410,2997141043,71,43,Myrkwasa,299.5546875,-410.6640625,-177,Subtropical,Brown,0.5,
73744,Rocks,1,WOD_Rocks_Round_Brown_Large_09,308,419,30890419125,90,125,Myrkwasa,308.703125,-419.0234375,-65,Subtropical,Brown,0.5,
73745,Rocks,1,WOD_Rocks_Round_Brown_Small_01,304,412,3049741223,97,23,Myrkwasa,304.7578125,-412.8203125,-163,Subtropical,Brown,0.5,
73746,Rocks,1,WOD_Rocks_Round_Brown_Small_02,286,433,28611843340,118,40,Myrkwasa,286.921875,-433.6875,35,Subtropical,Brown,0.5,
73747,Rocks,1,WOD_Rocks_Round_Brown_Small_03,256,430,25616430101,16,101,Myrkwasa,256.125,-430.2109375,-118,Subtropical,Brown,0.5,
73748,Rocks,1,WOD_Rocks_Round_Brown_Small_04,286,436,2864443679,44,79,Myrkwasa,286.34375,-436.3828125,-33,Subtropical,Brown,0.5,
73749,Rocks,1,WOD_Rocks_Round_Brown_Small_05,248,450,2486345042,63,42,Myrkwasa,248.4921875,-450.671875,104,Subtropical,Brown,0.5,
73750,Rocks,1,WOD_Rocks_Round_Brown_Small_06,280,424,2801642473,16,73,Myrkwasa,280.125,-424.4296875,-143,Subtropical,Brown,0.5,
73751,Rocks,1,WOD_Rocks_Round_Brown_Small_07,299,413,29965413105,65,105,Myrkwasa,299.5078125,-413.1796875,-125,Subtropical,Brown,0.5,
73752,Rocks,1,WOD_Rocks_Round_Brown_Small_08,315,412,31554412108,54,108,Myrkwasa,315.421875,-412.15625,-111,Subtropical,Brown,0.5,
73753,Rocks,1,WOD_Rocks_Round_Brown_Small_09,315,413,3153541301,35,1,Myrkwasa,315.2734375,-413.9921875,134,Subtropical,Brown,0.5,
73754,Rocks,1,WOD_Rocks_Round_Brown_Small_10,291,434,29191434123,91,123,Myrkwasa,291.7109375,-434.0390625,136,Desert,Brown,0.5,
73755,Rocks,1,WOD_Rocks_Round_Brown_Medium_01,330,421,3301542158,15,58,Myrkwasa,330.1171875,-421.546875,-101,Desert,Brown,0.5,
73756,Rocks,1,WOD_Rocks_Round_Brown_Medium_02,302,414,302104414128,104,128,Myrkwasa,302.8125,-414.0,39,Subtropical,Brown,0.5,
73757,Rocks,1,WOD_Rocks_Round_Brown_Medium_03,278,429,2786442957,64,57,Myrkwasa,278.5,-429.5546875,-14,Subtropical,Brown,0.5,
73758,Rocks,1,WOD_Rocks_Round_Brown_Medium_04,268,426,26804426102,4,102,Myrkwasa,268.03125,-426.203125,-5,Subtropical,Brown,0.5,
73760,Rocks,1,WOD_Rocks_Round_Brown_Medium_06,318,425,31811242534,112,34,Myrkwasa,318.875,-425.734375,160,Desert,Brown,0.5,
73761,Rocks,1,WOD_Rocks_Round_Brown_Medium_07,258,446,2581544633,15,33,Myrkwasa,258.1171875,-446.7421875,-144,Subtropical,Brown,0.5,
73762,Rocks,1,WOD_Rocks_Round_Brown_Medium_08,254,448,25412244836,122,36,Myrkwasa,254.953125,-448.71875,82,Subtropical,Brown,0.5,
73763,Rocks,1,WOD_Rocks_Round_Brown_Medium_09,307,422,3074542287,45,87,Myrkwasa,307.3515625,-422.3203125,4,Subtropical,Brown,0.5,
73764,Rocks,1,WOD_Rocks_Round_Brown_Medium_10,257,433,25771433103,71,103,Myrkwasa,257.5546875,-433.1953125,83,Subtropical,Brown,0.5,
73765,Rocks,1,WOD_Rocks_Round_Brown_Medium_11,340,415,3405141546,51,46,Myrkwasa,340.3984375,-415.640625,47,Subtropical,Brown,0.5,
73766,Rocks,1,WOD_Rocks_Round_Brown_Medium_12,262,421,26294421127,94,127,Myrkwasa,262.734375,-421.0078125,-174,Subtropical,Brown,0.5,
73767,Rocks,1,WOD_Rocks_Round_Brown_Large_01,301,419,3015941903,59,3,Myrkwasa,301.4609375,-419.9765625,111,Subtropical,Brown,0.5,
73768,Rocks,1,WOD_Rocks_Round_Brown_Large_02,305,417,30551417124,51,124,Myrkwasa,305.3984375,-417.03125,-133,Subtropical,Brown,0.5,
73769,Rocks,1,WOD_Rocks_Round_Brown_Large_04,258,445,2589044556,90,56,Myrkwasa,258.703125,-445.5625,105,Subtropical,Brown,0.5,
73770,Rocks,1,WOD_Rocks_Round_Brown_Large_05,283,443,2833944339,39,39,Myrkwasa,283.3046875,-443.6953125,-22,Desert,Brown,0.5,
73771,Rocks,1,WOD_Rocks_Round_Brown_Large_07,266,431,2663843121,38,21,Myrkwasa,266.296875,-431.8359375,-174,Subtropical,Brown,0.5,
73772,Rocks,1,WOD_Rocks_Round_Brown_Large_08,284,422,28411542265,115,65,Myrkwasa,284.8984375,-422.4921875,-76,Subtropical,Brown,0.5,
